Row #,Species,Count,Location,S/P,Date,LocID,SubID
187,Broad-billed Sandpiper - Calidris falcinellus,,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
188,Spoon-billed Sandpiper - Calidris pygmaea,1,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
189,Red-necked Stint - Calidris ruficollis,,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
190,Nordmann's Greenshank - Tringa guttifer,20,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
191,Brown-headed Gull - Chroicocephalus brunnicephalus,,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
192,Indian Cormorant - Phalacrocorax fuscicollis,3,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
193,Black-capped Kingfisher - Halcyon pileata,1,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
194,Dusky Warbler - Phylloscopus fuscatus,2,Pak Thale salt pans and mud flats,TH-76,07 Nov 2019,L921142,S61240694
195,Long-toed Stint - Calidris subminuta,1,Pathum Thani experimental ricefields,TH-13,06 Nov 2019,L7098055,S61219489
196,Blue-tailed Bee-eater - Merops philippinus,1,Pathum Thani experimental ricefields,TH-13,06 Nov 2019,L7098055,S61219489
197,Plain Prinia - Prinia inornata,5,Pathum Thani experimental ricefields,TH-13,06 Nov 2019,L7098055,S61219489
198,Taiga Flycatcher - Ficedula albicilla,1,Pathum Thani experimental ricefields,TH-13,06 Nov 2019,L7098055,S61219489
199,Red Avadavat - Amandava amandava,2,Pathum Thani experimental ricefields,TH-13,06 Nov 2019,L7098055,S61219489
200,White-rumped Munia - Lonchura striata,6,Pathum Thani experimental ricefields,TH-13,06 Nov 2019,L7098055,S61219489
201,Lesser Whistling-Duck - Dendrocygna javanica,15,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
202,Rain Quail - Coturnix coromandelica,5,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
203,Pacific Golden-Plover - Pluvialis fulva,5,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
204,Pheasant-tailed Jacana - Hydrophasianus chirurgus,1,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
205,Pin-tailed Snipe - Gallinago stenura,3,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
206,Yellow Bittern - Ixobrychus sinensis,1,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
207,Freckle-breasted Woodpecker - Dendrocopos analis,1,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
208,Oriental Skylark - Alauda gulgula,2,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
209,Oriental Reed Warbler - Acrocephalus orientalis,7,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
210,Asian Pied Starling - Gracupica contra,10,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
211,White-shouldered Starling - Sturnia sinensis,5,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
212,Siberian Stonechat - Saxicola maurus,6,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
213,Plain-backed Sparrow - Passer flaveolus,2,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
214,Eastern Yellow Wagtail - Motacilla tschutschensis,5,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
215,Paddyfield Pipit - Anthus rufulus,,Ta Ngoi scrub & farmlands,TH-30,06 Nov 2019,L3861082,S61216857
216,Red Junglefowl - Gallus gallus,5,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,05 Nov 2019,L8915952,S61193713
217,Siamese Fireback - Lophura diardi,2,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,05 Nov 2019,L8915952,S61193713
218,Red-whiskered Bulbul - Pycnonotus jocosus,15,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,05 Nov 2019,L8915952,S61193713
219,Red-breasted Parakeet - Psittacula alexandri,40,Moo Si Subdistrict Municipality Office,TH-30,04 Nov 2019,L4022276,S61169165
220,Ashy Woodswallow - Artamus fuscus,2,Moo Si Subdistrict Municipality Office,TH-30,04 Nov 2019,L4022276,S61169165
221,Thick-billed Green-Pigeon - Treron curvirostra,15,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
222,Coral-billed Ground-Cuckoo - Carpococcyx renauldi,2,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
223,Green-billed Malkoha - Phaenicophaeus tristis,2,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
224,Pacific Swift - Apus pacificus,5,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
225,Red-headed Trogon - Harpactes erythrocephalus,1,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
226,Banded Kingfisher - Lacedo pulchella,1,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
227,White-throated Kingfisher - Halcyon smyrnensis,2,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
228,Chestnut-headed Bee-eater - Merops leschenaulti,2,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
229,Indochinese Roller - Coracias affinis,1,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
230,Green-eared Barbet - Psilopogon faiostrictus,8,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
231,Moustached Barbet - Psilopogon incognitus,3,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
232,Scarlet Minivet - Pericrocotus speciosus,,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
233,Ashy Minivet - Pericrocotus divaricatus,,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
234,Bar-winged Flycatcher-shrike - Hemipus picatus,1,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
235,Large-billed Crow - Corvus macrorhynchos,4,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
236,Gray-headed Canary-Flycatcher - Culicicapa ceylonensis,2,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
237,Common Tailorbird - Orthotomus sutorius,3,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
238,Black-crested Bulbul - Rubigula flaviventris,,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
239,Puff-throated Bulbul - Alophoixus pallidus,,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
240,Yellow-browed Warbler - Phylloscopus inornatus,2,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
241,White-crested Laughingthrush - Garrulax leucolophus,,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
242,Asian Brown Flycatcher - Muscicapa dauurica,3,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
243,Hainan Blue Flycatcher - Cyornis hainanus,1,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
244,Hill Blue Flycatcher - Cyornis banyumas,2,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
245,Asian Fairy-bluebird - Irena puella,,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
246,Blue-winged Leafbird - Chloropsis cochinchinensis,5,Khao Yai NP--north gate & Chao Por Khao Yai Shrine vicinity,TH-30,04 Nov 2019,L8915952,S61169007
247,Red Collared-Dove - Streptopelia tranquebarica,40,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
248,Red-wattled Lapwing - Vanellus indicus,2,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
249,Bronze-winged Jacana - Metopidius indicus,1,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
250,Asian Openbill - Anastomus oscitans,400,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
251,Painted Stork - Mycteria leucocephala,40,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
252,Little Cormorant - Microcarbo niger,2,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
253,Spot-billed Pelican - Pelecanus philippensis,1,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
254,Chinese Pond-Heron - Ardeola bacchus,,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
255,Black Drongo - Dicrurus macrocercus,4,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
256,Brown Shrike - Lanius cristatus,1,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
257,Yellow-bellied Prinia - Prinia flaviventris,,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
258,Sooty-headed Bulbul - Pycnonotus aurigaster,2,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
259,Streak-eared Bulbul - Pycnonotus conradi,1,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
260,Great Myna - Acridotheres grandis,4,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
261,Baya Weaver - Ploceus philippinus,,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
262,Asian Golden Weaver - Ploceus hypoxanthus,,Lat Krabang paddies,TH-10,03 Nov 2019,L2114765,S61136730
263,Lesser Sand-Plover - Charadrius mongolus,1,St Lucia - estuary,ZA-NL,19 Feb 2019,L957737,S52955436
264,Sooty Falcon - Falco concolor,1,"R22, Mbazwana, KwaZulu-Natal, ZA (-27,486, 32,579)",ZA-NL,18 Feb 2019,L8660988,S52955264
265,African Barred Owlet - Glaucidium capense,2,Kruger NP--Berg-en-Dal Rest Camp,ZA-MP,17 Feb 2019,L957419,S52955304
266,Harlequin Quail - Coturnix delegorguei,14,Sweni Camp,ZA-MP,13 Feb 2019,L8660992,S52955271
267,Pallid Harrier - Circus macrourus,1,Sweni Camp,ZA-MP,13 Feb 2019,L8660992,S52955271
268,Olive-tree Warbler - Hippolais olivetorum,1,Sweni Camp,ZA-MP,13 Feb 2019,L8660992,S52955271
269,Fulvous Whistling-Duck - Dendrocygna bicolor,8,Marievale Bird Sanctuary,ZA-GT,11 Feb 2019,L1010454,S52592681
270,Latakoo Lark - Mirafra cheniana,4,Suikerbosrand Nature Reserve--northeast corner,ZA-GT,11 Feb 2019,L991671,S52592589
271,Yellow-throated Sandgrouse - Pterocles gutturalis,10,Chaneng sandgrouse fields,ZA-NW,09 Feb 2019,L8325345,S52508155
272,Abdim's Stork - Ciconia abdimii,12,Chaneng sandgrouse fields,ZA-NW,09 Feb 2019,L8325345,S52508155
273,Black Heron - Egretta ardesiaca,1,Pilanesberg NP (please be more specific),ZA-NW,08 Feb 2019,L972547,S52493294
274,Gray-headed Kingfisher - Halcyon leucocephala,1,Kruger NP--S90,ZA-MP,05 Feb 2019,L3143572,S52493503
275,Dusky Lark - Pinarocorys nigricans,2,Kruger NP--S90,ZA-MP,05 Feb 2019,L3143572,S52493503
276,Dickinson's Kestrel - Falco dickinsoni,2,Kruger NP--Klopperfontein Dam,ZA-LP,01 Feb 2019,L7097880,S52290542
277,Pel's Fishing-Owl - Scotopelia peli,1,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,31 Jan 2019,L5116231,S52291611
278,Yellow-fronted Tinkerbird - Pogoniulus chrysoconus,2,"Unnamed Road, Louis Trichardt, Limpopo, ZA (-23,054, 29,717)",ZA-LP,29 Jan 2019,L8541513,S52291116
279,Short-clawed Lark - Certhilauda chuana,2,"Unnamed Road, Louis Trichardt, Limpopo, ZA (-23,054, 29,717)",ZA-LP,29 Jan 2019,L8541513,S52291116
280,Great Rufous Sparrow - Passer motitensis,1,"Unnamed Road, Louis Trichardt, Limpopo, ZA (-23,054, 29,717)",ZA-LP,29 Jan 2019,L8541513,S52291116
281,Holub's Golden-Weaver - Ploceus xanthops,2,Muirhead Dams,ZA-LP,29 Jan 2019,L4755338,S52291210
282,Blue-spotted Wood-Dove - Turtur afer,2,"ZA (-23,061, 30,342)",ZA-LP,29 Jan 2019,L8541527,S52291184
283,African Finfoot - Podica senegalensis,3,"Makhado, Limpopo, ZA (-23,086, 30,175)",ZA-LP,29 Jan 2019,L8541463,S52290858
284,Greater Painted-Snipe - Rostratula benghalensis,2,Kruger NP--Pafuri Gate to Luvuvhu River/H1-9,ZA-LP,28 Jan 2019,L4762795,S52291563
285,Lesser Spotted Eagle - Clanga pomarina,2,Kruger NP--Pafuri Gate to Luvuvhu River/H1-9,ZA-LP,28 Jan 2019,L4762795,S52291563
286,Southern Carmine Bee-eater - Merops nubicoides,8,Kruger NP--Pafuri Gate to Luvuvhu River/H1-9,ZA-LP,28 Jan 2019,L4762795,S52291563
287,Racket-tailed Roller - Coracias spatulatus,1,Kruger NP--Pafuri Gate to Luvuvhu River/H1-9,ZA-LP,28 Jan 2019,L4762795,S52291563
288,Brown-necked Parrot - Poicephalus fuscicollis,4,Kruger NP--Pafuri Gate to Luvuvhu River/H1-9,ZA-LP,28 Jan 2019,L4762795,S52291563
289,Greencap Eremomela - Eremomela scotops,4,Kruger NP--Pafuri Gate to Luvuvhu River/H1-9,ZA-LP,28 Jan 2019,L4762795,S52291563
290,Stierling's Wren-Warbler - Calamonastes stierlingi,1,Kruger NP--Pafuri Gate to Luvuvhu River/H1-9,ZA-LP,28 Jan 2019,L4762795,S52291563
291,Arnot's Chat - Myrmecocichla arnotti,2,Kruger NP--Pafuri Gate to Luvuvhu River/H1-9,ZA-LP,28 Jan 2019,L4762795,S52291563
292,Allen's Gallinule - Porphyrio alleni,2,"Unnamed Road, Tshivhazwaulu, Limpopo, ZA (-23,09, 30,384)",ZA-LP,27 Jan 2019,L8504245,S52089400
293,Variable Indigobird - Vidua funerea,1,Hangklip Forest Reserve,ZA-LP,27 Jan 2019,L3117282,S52087177
294,Eastern Paradise-Whydah - Vidua paradisaea,3,Hangklip Forest Reserve,ZA-LP,26 Jan 2019,L3117282,S52060212
295,Swamp Nightjar - Caprimulgus natalensis,10,iSimangaliso WP - Western Shores,ZA-NL,22 Jan 2019,L4936615,S51941382
296,Blue-cheeked Bee-eater - Merops persicus,50,St Lucia - estuary,ZA-NL,22 Jan 2019,L957737,S51924382
297,Striped Flufftail - Sarothrura affinis,3,Sani Pass (ZA) - Mkomazana Mountain Cottages to ZA Border Post,ZA-NL,20 Jan 2019,L1099300,S51924762
298,Lesser Moorhen - Paragallinula angulata,1,Sani Pass (ZA) - Mkomazana Mountain Cottages to ZA Border Post,ZA-NL,20 Jan 2019,L1099300,S51924762
299,Black-rumped Buttonquail - Turnix nanus,1,Highover Reserve,ZA-NL,20 Jan 2019,L1123035,S51924422
300,Montane Blue Swallow - Hirundo atrocaerulea,1,Highover Reserve,ZA-NL,20 Jan 2019,L1123035,S51924422
301,Wahlberg's Honeyguide - Prodotiscus regulus,1,Sani Pass (ZA) - Mkomazana Mountain Cottages to ZA Border Post,ZA-NL,19 Jan 2019,L1099300,S51831276
302,Greater Sand-Plover - Charadrius leschenaultii,1,Swartkops Estuary,ZA-EC,06 Jan 2019,L934139,S52059795
303,Terek Sandpiper - Xenus cinereus,1,Swartkops Estuary,ZA-EC,06 Jan 2019,L934139,S52059795
304,Roseate Tern - Sterna dougallii,3,Cape Recife Lighthouse,ZA-EC,06 Jan 2019,L988103,S51924882
305,Knysna Woodpecker - Campethera notata,2,Baakens Valley--3rd Ave to The Knoll,ZA-EC,06 Jan 2019,L2727075,S52059914
306,Protea Canary - Crithagra leucoptera,2,Kransvlei Poort,ZA-WC,29 Dec 2018,L1774805,S51077879
307,Barlow's Lark - Calendulauda barlowi,1,Port Nolloth Diamond Fields,ZA-NC,29 Dec 2018,L2512813,S51077977
308,Red Lark - Calendulauda burra,3,Koa Dunes,ZA-NC,28 Dec 2018,L936082,S51078349
309,Burchell's Courser - Cursorius rufus,2,Onseepkans,ZA-NC,27 Dec 2018,L996591,S51078533
310,Orange River White-eye - Zosterops pallidus,8,Onseepkans,ZA-NC,27 Dec 2018,L996591,S51078533
311,Southern White-faced Owl - Ptilopsis granti,4,Kgalagadi TFCA--Nossob Camp,ZA-NC,26 Dec 2018,L2953955,S51079664
312,Red-necked Falcon - Falco chicquera,1,Kgalagadi TFCA--Nossob Camp,ZA-NC,26 Dec 2018,L2953955,S51079664
313,Black-faced Waxbill - Estrilda erythronotos,1,Kgalagadi TFCA--Nossob Camp,ZA-NC,26 Dec 2018,L2953955,S51079664
314,Shaft-tailed Whydah - Vidua regia,20,Kgalagadi TFCA--Nossob Camp,ZA-NC,26 Dec 2018,L2953955,S51079664
315,Burchell's Sandgrouse - Pterocles burchelli,50,Kgalagadi TFP--Cubitje Quap Water Hole,ZA-NC,26 Dec 2018,L2521045,S51079811
316,Gabar Goshawk - Micronisus gabar,1,Kgalagadi TFP--Cubitje Quap Water Hole,ZA-NC,26 Dec 2018,L2521045,S51079811
317,Bradfield's Swift - Apus bradfieldi,5,Benfontein Nature Reserve,ZA-FS,22 Dec 2018,L3565457,S50855589
318,European Roller - Coracias garrulus,1,Benfontein Nature Reserve,ZA-FS,22 Dec 2018,L3565457,S50855589
319,Crimson-breasted Gonolek - Laniarius atrococcineus,2,Benfontein Nature Reserve,ZA-FS,22 Dec 2018,L3565457,S50855589
320,Ashy Tit - Melaniparus cinerascens,3,Benfontein Nature Reserve,ZA-FS,22 Dec 2018,L3565457,S50855589
321,Gray-backed Sparrow-Lark - Eremopterix verticalis,4,Benfontein Nature Reserve,ZA-FS,22 Dec 2018,L3565457,S50855589
322,Desert Cisticola - Cisticola aridulus,,Benfontein Nature Reserve,ZA-FS,22 Dec 2018,L3565457,S50855589
323,Chestnut-banded Plover - Charadrius pallidus,3,Kamfersdam,ZA-NC,21 Dec 2018,L922555,S61289222
324,Lesser Kestrel - Falco naumanni,1,Kamfersdam,ZA-NC,21 Dec 2018,L922555,S61289222
325,Yellow-crowned Bishop - Euplectes afer,,Kamfersdam,ZA-NC,21 Dec 2018,L922555,S61289222
326,Sclater's Lark - Spizocorys sclateri,7,Karoo NP,ZA-WC,20 Dec 2018,L922586,S50835922
327,Black-headed Canary - Serinus alario,10,Karoo NP,ZA-WC,20 Dec 2018,L922586,S50835922
328,Buff-spotted Flufftail - Sarothrura elegans,1,Constantia Greenbelt--Brommersvlei Rd,ZA-WC,17 Dec 2018,L2583640,S50835842
329,Rufous-breasted Sparrowhawk - Accipiter rufiventris,1,Tokai Forest--Orphan Rd,ZA-WC,17 Dec 2018,L3090185,S50750684
330,Double-banded Courser - Smutsornis africanus,3,Karoo NP--Potlekkertjie Loop,ZA-WC,12 Dec 2018,L5601922,S50617437
331,Dusky Sunbird - Cinnyris fuscus,1,Karoo NP--Potlekkertjie Loop,ZA-WC,12 Dec 2018,L5601922,S50617437
332,Rufous-cheeked Nightjar - Caprimulgus rufigena,4,Karoo NP--Lammertjies-Leegte Loop,ZA-WC,11 Dec 2018,L5601925,S50598108
333,Pomarine Jaeger - Stercorarius pomarinus,1,False Bay pelagic--Simonstown to Cape Pt.,ZA-WC,08 Dec 2018,L920012,S50516344
334,Yellow-nosed Albatross - Thalassarche chlororhynchos,20,False Bay pelagic--Simonstown to Cape Pt.,ZA-WC,08 Dec 2018,L920012,S50516344
335,White-capped Albatross - Thalassarche cauta,,False Bay pelagic--Simonstown to Cape Pt.,ZA-WC,08 Dec 2018,L920012,S50516344
336,Wilson's Storm-Petrel - Oceanites oceanicus,10,False Bay pelagic--Simonstown to Cape Pt.,ZA-WC,08 Dec 2018,L920012,S50516344
337,European Storm-Petrel - Hydrobates pelagicus,100,False Bay pelagic--Simonstown to Cape Pt.,ZA-WC,08 Dec 2018,L920012,S50516344
338,Southern Giant-Petrel - Macronectes giganteus,2,False Bay pelagic--Simonstown to Cape Pt.,ZA-WC,08 Dec 2018,L920012,S50516344
339,Northern Giant-Petrel - Macronectes halli,15,False Bay pelagic--Simonstown to Cape Pt.,ZA-WC,08 Dec 2018,L920012,S50516344
340,Cape Petrel - Daption capense,1,False Bay pelagic--Simonstown to Cape Pt.,ZA-WC,08 Dec 2018,L920012,S50516344
341,White-chinned Petrel - Procellaria aequinoctialis,,False Bay pelagic--Simonstown to Cape Pt.,ZA-WC,08 Dec 2018,L920012,S50516344
342,Spectacled Petrel - Procellaria conspicillata,1,False Bay pelagic--Simonstown to Cape Pt.,ZA-WC,08 Dec 2018,L920012,S50516344
343,Ludwig's Bustard - Neotis ludwigii,1,Road P2250,ZA-WC,07 Dec 2018,L1070269,S50515974
344,Pale-winged Starling - Onychognathus nabouroup,3,Road P2250,ZA-WC,07 Dec 2018,L1070269,S50515974
345,Cape Lark - Certhilauda curvirostris,2,Port Nolloth Diamond Fields,ZA-NC,06 Dec 2018,L2512813,S50566717
346,Pale Chanting-Goshawk - Melierax canorus,2,Mokala NP,ZA-NC,29 Nov 2018,L922557,S50360979
347,Greater Kestrel - Falco rupicoloides,3,Mokala NP,ZA-NC,29 Nov 2018,L922557,S50360979
348,Pririt Batis - Batis pririt,2,Mokala NP,ZA-NC,29 Nov 2018,L922557,S50360979
349,Violet-eared Waxbill - Granatina granatina,1,Mokala NP,ZA-NC,29 Nov 2018,L922557,S50360979
350,Swallow-tailed Bee-eater - Merops hirundineus,2,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
351,Pygmy Falcon - Polihierax semitorquatus,2,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
352,Fawn-colored Lark - Calendulauda africanoides,1,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
353,Monotonous Lark - Mirafra passerina,1,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
354,Black-chested Prinia - Prinia flavicans,5,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
355,Black-fronted Bulbul - Pycnonotus nigricans,3,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
356,Chat Flycatcher - Agricola infuscatus,1,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
357,Kalahari Scrub-Robin - Cercotrichas paena,9,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
358,Short-toed Rock-Thrush - Monticola brevipes,4,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
359,Scaly Weaver - Sporopipes squamifrons,1,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
360,White-browed Sparrow-Weaver - Plocepasser mahali,1,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
361,Sociable Weaver - Philetairus socius,1,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
362,Red-headed Finch - Amadina erythrocephala,2,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
363,Buffy Pipit - Anthus vaalensis,1,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
364,Lark-like Bunting - Emberiza impetuani,1,Mokala NP,ZA-NC,28 Nov 2018,L922557,S50360636
365,Senegal Coucal - Centropus senegalensis,1,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,27 Nov 2018,L5116231,S50360883
366,Mottled Spinetail - Telacanthura ussheri,1,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,27 Nov 2018,L5116231,S50360883
367,Bat-like Spinetail - Neafrapus boehmi,4,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,27 Nov 2018,L5116231,S50360883
368,Dark Chanting-Goshawk - Melierax metabates,1,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,27 Nov 2018,L5116231,S50360883
369,Thick-billed Cuckoo - Pachycoccyx audeberti,1,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,26 Nov 2018,L5116231,S50227799
370,Purple Indigobird - Vidua purpurascens,4,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,26 Nov 2018,L5116231,S50227799
371,Three-banded Courser - Rhinoptilus cinctus,2,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,25 Nov 2018,L5116231,S50360643
372,Bronze-winged Courser - Rhinoptilus chalcopterus,1,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,25 Nov 2018,L5116231,S50360643
373,Tropical Boubou - Laniarius major,2,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,25 Nov 2018,L5116231,S50360643
374,Burnt-neck Eremomela - Eremomela usticollis,3,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,25 Nov 2018,L5116231,S50360643
375,Mariqua Flycatcher - Bradornis mariquensis,2,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,25 Nov 2018,L5116231,S50360643
376,Village Indigobird - Vidua chalybeata,4,Kruger NP--Pafuri Camp (Camp Guests Only),ZA-LP,25 Nov 2018,L5116231,S50360643
377,Meves's Starling - Lamprotornis mevesii,3,Kruger NP--Pafuri Picnic Site,ZA-LP,25 Nov 2018,L1657009,S50360592
378,Pennant-winged Nightjar - Caprimulgus vexillarius,4,Kruger NP--Punda Maria Camp,ZA-LP,24 Nov 2018,L1070015,S50360817
379,Ayres's Hawk-Eagle - Hieraaetus ayresii,2,Kruger NP--Punda Maria Camp,ZA-LP,24 Nov 2018,L1070015,S50360817
380,African Scops-Owl - Otus senegalensis,2,Kruger NP--Punda Maria Camp,ZA-LP,24 Nov 2018,L1070015,S50360817
381,Freckled Nightjar - Caprimulgus tristigma,1,Kruger NP--Punda Maria Camp,ZA-LP,23 Nov 2018,L1070015,S50171440
382,Woodland Kingfisher - Halcyon senegalensis,1,Kruger NP--Punda Maria Camp,ZA-LP,23 Nov 2018,L1070015,S50171440
383,Double-banded Sandgrouse - Pterocles bicinctus,3,Kruger NP--Punda Rd to Babalala/H1-7,ZA-LP,23 Nov 2018,L6978362,S50150616
384,Yellow-billed Oxpecker - Buphagus africanus,3,Kruger NP--Punda Rd to Babalala/H1-7,ZA-LP,23 Nov 2018,L6978362,S50150616
385,Square-tailed Nightjar - Caprimulgus fossii,4,Kruger NP--Tsendze Rustic Bush Camp,ZA-LP,23 Nov 2018,L6970448,S50150577
386,Groundscraper Thrush - Psophocichla litsitsirupa,1,Kruger NP--Tsendze Rustic Bush Camp,ZA-LP,23 Nov 2018,L6970448,S50150577
387,African Hawk-Eagle - Aquila spilogaster,1,Kruger NP--Timbavati Rd/S39,ZA-MP,22 Nov 2018,L3195441,S50119702
